Date,Close,High,Low,Open,Volume
2017-01-03,15.098447799682617,15.218053456130354,14.929592992098527,15.112519369132638,784800
2017-01-04,15.091411590576172,15.12658916814527,15.02105509349941,15.12658916814527,240000
2017-01-05,15.035126686096191,15.154732328742352,14.964770188903408,15.091411615462704,235300
2017-01-06,15.049198150634766,15.105483084633908,14.943664067128706,15.105483084633908,149100
2017-01-09,14.802950859069824,15.014019004066357,14.795915075311468,15.014019004066357,303400
2017-01-10,14.669275283813477,14.831094302445935,14.669275283813478,14.824058517904694,451100
2017-01-11,14.838130950927734,14.852202520829522,14.669276137922575,14.718525290640068,113500
2017-01-12,14.774806022644043,14.915518997730292,14.718521100997219,14.908483214782141,116400
2017-01-13,14.725558280944824,14.781843207931345,14.704450930097938,14.7466642898532,118900
2017-01-17,14.809983253479004,14.85923373297885,14.767769898703202,14.774805681488894,140600
2017-01-18,14.774806022644043,14.817019378394564,14.718521100997219,14.774806022644041,118000
2017-01-19,14.662237167358398,14.767771234815257,14.641129817091636,14.767771234815257,201800
2017-01-20,14.753704071044922,14.824060584326082,14.697419128807768,14.78888299865494,181700
2017-01-23,14.570781707763672,14.697423198347492,14.514496749941891,14.697423198347492,258700
2017-01-24,14.739630699157715,14.802951413415638,14.61298927064187,14.648166848812455,328600
2017-01-25,14.838130950927734,14.880344318694332,14.753702873455772,14.774810228308453,351100
2017-01-26,14.831094741821289,14.90848703212901,14.809987387572258,14.894415462629656,204900
2017-01-27,14.683348655700684,14.774811182089092,14.634098157865083,14.774811182089092,216600
2017-01-30,14.408956527709961,14.63409626377751,14.310458228665077,14.63409626377751,366300
2017-01-31,14.408956527709961,14.415992312204406,14.268244863637081,14.415992312204406,180500
2017-02-01,14.303424835205078,14.500422808164725,14.204926519694709,14.49338702249414,410100
2017-02-02,14.380818367004395,14.40896017015748,14.21196352226884,14.331569205032237,364100
2017-02-03,14.521525382995605,14.577810313087115,14.373777944732359,14.401919738808822,223900
2017-02-06,14.387849807739258,14.5637403856239,14.345635102851142,14.556704601475882,224100
2017-02-07,14.169746398925781,14.373780140386113,14.099391232018293,14.352672785150592,328300
2017-02-08,14.190849304199219,14.218991093749763,13.944602271424703,14.113457034543076,337800
2017-02-09,14.317490577697754,14.352668149790494,14.254169874380134,14.254169874380134,188900
2017-02-10,14.451168060302734,14.514487422966525,14.401917579660077,14.437096494404832,277600
2017-02-13,14.45820426940918,14.465240053218539,14.38081333138334,14.444134043729013,269800
2017-02-14,14.521525382995605,14.521525382995605,14.34563480871731,14.48634780491538,171000
2017-02-15,14.444138526916504,14.5356010609493,14.408959596950838,14.444138526916504,288400
2017-02-16,14.247138023376465,14.486349337049981,14.24010223862857,14.458206198058402,283300
2017-02-17,14.162710189819336,14.211960683894338,14.1275326074188,14.162710189819336,279100
2017-02-21,14.261208534240723,14.338599476845264,14.247136965789487,14.275280102691958,397300
2017-02-22,14.043100357055664,14.233062466211061,14.036065916217332,14.218990900657694,220600
2017-02-23,14.085319519042969,14.21899540836282,14.014963010910071,14.190853610272928,204200
