Date,Close,High,Low,Open,Volume
2017-01-03,18.794918060302734,19.32344994845088,18.49862066743418,18.770894855560968,15600
2017-01-04,18.786909103393555,18.891014744712248,18.714837964486566,18.891014744712248,7900
2017-01-05,18.794918060302734,18.891015461518933,18.6908139424502,18.84296752461902,23400
2017-01-06,18.610734939575195,18.79491998944355,18.610734939575195,18.79491998944355,12700
2017-01-09,18.154273986816406,18.450572909983116,18.154273986816406,18.43455642172191,10300
2017-01-10,18.2103328704834,18.38650968524975,18.14626843534867,18.186308134526644,15300
2017-01-11,18.322444915771484,18.354477896462626,18.170292839738323,18.298421707669714,12100
2017-01-12,18.25037384033203,18.434558897826186,18.21033261430074,18.434558897826186,4500
2017-01-13,18.098217010498047,18.226345856127853,18.08220052294024,18.122240214418433,29400
2017-01-17,18.178300857543945,18.30642972387275,18.138259632180837,18.25037353578097,6800
2017-01-18,18.14626693725586,18.266387552289657,18.018138077564277,18.018138077564277,9600
2017-01-19,18.130250930786133,18.202323607209152,18.010130312553276,18.10622772358948,6700
2017-01-20,18.14626693725586,18.33846022679323,18.130250447940288,18.322443737477663,6800
2017-01-23,18.010129928588867,18.098219092876004,17.930049009002058,18.002121683888536,8600
2017-01-24,18.314434051513672,18.386505186918214,18.074191332972315,18.074191332972315,27100
2017-01-25,18.394521713256836,18.498627396394667,18.242369603158362,18.242369603158362,19500
2017-01-26,18.450576782226562,18.594720624579857,18.426552044792658,18.530656185506157,9100
2017-01-27,18.314434051513672,18.458577849738997,18.258376347995988,18.418538160356892,9600
2017-01-30,17.89801597595215,18.186305122605162,17.641758277853306,18.178298406028894,10800
2017-01-31,17.769886016845703,17.777894260338073,17.64175717580029,17.72183655589147,17300
2017-02-01,17.633747100830078,17.906021241626686,17.497610030431773,17.906021241626686,17700
2017-02-02,17.69782066345215,17.817941310624665,17.529650535477106,17.72985212323693,10800
2017-02-03,17.94606590270996,17.994113844577917,17.77789734246384,17.77789734246384,7400
2017-02-06,17.785903930664062,18.08220287943219,17.737855989145306,18.00212195862325,17000
2017-02-07,17.3854923248291,17.777888491544317,17.25736352536054,17.777888491544317,8900
2017-02-08,17.529645919799805,17.529645919799805,17.121234605017257,17.40952530425588,22300
2017-02-09,17.873991012573242,17.890007500351157,17.633749805569888,17.721837433515734,12500
2017-02-10,18.010129928588867,18.074194358775014,17.994113439188204,18.074194358775014,10100
2017-02-13,17.93806266784668,17.986110623134206,17.87399821832432,17.986110623134206,9100
2017-02-14,18.12224006652832,18.12224006652832,17.8099261987814,17.986102978230583,3900
2017-02-15,18.130250930786133,18.146267420528254,18.0261468022954,18.09821947871842,4200
2017-02-16,17.80992317199707,18.16227819842924,17.80992317199707,18.16227819842924,6900
2017-02-17,17.673789978027344,17.68980646624064,17.62574204080385,17.641758529017142,3400
2017-02-21,17.849966049194336,17.954070154658556,17.649764553949446,17.649764553949446,18600
2017-02-22,17.40952491760254,17.785903245258808,17.40952491760254,17.785903245258808,12300
2017-02-23,17.345460891723633,17.665783042637692,17.21733203135801,17.665783042637692,22700
2017-02-24,17.073190689086914,17.289408764486748,17.009126243866614,17.185303086368226,3700
2017-02-27,17.217336654663086,17.257376361497865,17.009126818805036,17.009126818805036,8900
2017-02-28,17.057167053222656,17.16928093097303,17.057167053222656,17.089200026127397,5700
2017-03-01,17.505624771118164,17.545664471867745,17.137253109071985,17.137253109071985,13200
2017-03-02,17.121231079101562,17.417529962012715,17.105216120432562,17.417529962012715,4600
2017-03-03,17.153263092041016,17.23334399057253,17.12123012166197,17.13724660685149,5900
2017-03-06,17.233348846435547,17.233348846435547,17.097211738797274,17.097211738797274,7700
2017-03-07,17.025136947631836,17.249363193363227,17.01712870377539,17.185297242511684,16900
2017-03-08,16.512619018554688,17.02513432715082,16.48058604805938,17.001109599279335,38400
2017-03-09,16.49660873413086,16.504616979764865,16.240350983509412,16.416527805207487,17800
2017-03-10,16.512619018554688,16.576683432129204,16.39249690661338,16.552658704257723,6600
2017-03-13,16.68079376220703,16.77689118217226,16.600712833472116,16.77689118217226,4500
2017-03-14,16.456567764282227,16.552665185982065,16.200310009638258,16.552665185982065,6000
2017-03-15,16.91302490234375,16.91302490234375,16.560669803202988,16.560669803202988,7200
2017-03-16,16.75285530090332,16.864967610102248,16.75285530090332,16.864967610102248,12300
2017-03-17,16.744855880737305,16.832945042888017,16.672783207598805,16.672783207598805,20500
2017-03-20,16.760868072509766,16.78489127245243,16.600706278283678,16.656762448037988,12700
2017-03-21,16.432538986206055,16.776885800107227,16.392497770975577,16.776885800107227,12600
2017-03-22,16.376487731933594,16.4565671316187,16.27238206847633,16.312423295735524,10300
2017-03-23,16.312421798706055,16.456565621360813,16.312421798706055,16.336445005440265,10400
2017-03-24,16.192296981811523,16.352458794871804,16.192296981811523,16.264369644947024,4400
2017-03-27,16.256362915039062,16.256362915039062,15.799903690961488,15.896001093227689,4300
2017-03-28,16.512619018554688,16.544650461633893,16.23233663638514,16.360465463534172,6500
2017-03-29,16.929035186767578,16.945051670353592,16.464567854684766,16.464567854684766,36400
2017-03-30,16.80891990661621,17.05716937069144,16.80891990661621,17.05716937069144,6300
2017-03-31,17.001113891601562,17.017130380892947,16.760872661896727,16.760872661896727,8100
2017-04-03,16.89700698852539,16.929038434426374,16.66477251422426,16.929038434426374,5700
2017-04-04,17.081192016601562,17.081192016601562,16.768878163588433,16.96107142139776,6700
2017-04-05,16.712825775146484,17.289405679240094,16.712825775146484,17.15326856651314,8600
2017-04-06,16.848962783813477,16.929042179991686,16.704817426826175,16.704817426826175,7700
2017-04-07,16.824935913085938,16.961073007693553,16.76887973190922,16.792902936747023,9300
2017-04-10,16.977092742919922,16.977092742919922,16.85697058609069,16.85697058609069,4400
2017-04-11,16.872983932495117,16.985096295395504,16.744855081347133,16.985096295395504,8600
2017-04-12,16.760868072509766,17.009117478885734,16.760868072509766,16.888996896924205,6600
2017-04-13,16.504613876342773,16.736846846394602,16.504613876342773,16.656765932529137,3700
2017-04-17,16.416528701782227,16.520632845876495,16.2403518704624,16.456568404722308,5600
2017-04-18,16.312421798706055,16.47258211079462,16.23234087895352,16.36046973959097,7700
2017-04-19,15.952056884765625,16.31242022518252,15.936040396876797,16.272379005460447,8400
2017-04-20,16.0161190032959,16.136239590337393,15.976079316754113,15.976079316754113,14400
2017-04-21,16.15225601196289,16.192295698346133,15.960062767974298,15.960062767974298,11500
2017-04-24,16.352460861206055,16.416525289042244,16.224332005533675,16.26437170015013,9400
2017-04-25,16.552661895751953,16.592701589174983,16.328435641300363,16.328435641300363,11900
2017-04-26,16.49660873413086,16.68079380146294,16.40051131393948,16.40051131393948,4700
2017-04-27,16.328432083129883,16.328432083129883,16.056157950419333,16.27237591358643,14700
2017-04-28,16.29640007019043,16.400504163209053,16.256358859478645,16.37648096419799,10800
