Date,Close,High,Low,Open,Volume
2017-01-03,25.8453369140625,26.062495903794524,25.570495633969642,25.82497906775617,49246200
2017-01-04,25.791048049926758,25.91320030329651,25.706220240016616,25.865696936845975,22371000
2017-01-05,25.72657012939453,25.90301078039352,25.6044179138035,25.808004076875715,22282400
2017-01-06,25.750328063964844,25.838549705276115,25.580672455379627,25.80801034958642,14821000
2017-01-09,25.377086639404297,25.6044245371638,25.33976219783313,25.58067285514026,21921800
2017-01-10,25.1463565826416,25.414412776931922,25.12599873633124,25.356730486559655,19321600
2017-01-11,25.41780662536621,25.465309992604105,25.12938999589981,25.2345782422746,26254000
2017-01-12,25.312620162963867,25.587464051341293,25.210828335454057,25.560318528509526,21791200
2017-01-13,25.23796844482422,25.33297776410162,25.17350107123862,25.278686724514536,19813400
2017-01-17,25.394054412841797,25.45513054549318,25.295656421824166,25.31601426979477,19566000
2017-01-18,25.336368560791016,25.40423235906491,25.224395235193498,25.25493459160155,17450400
2017-01-19,25.197254180908203,25.346549370749454,25.136178052283334,25.336370447435208,18001800
2017-01-20,25.292259216308594,25.444948233235053,25.207431409407402,25.36012042633386,18364400
2017-01-23,25.02420425415039,25.227790482876966,24.902051999166577,25.176893278510484,30414000
2017-01-24,25.299041748046875,25.407621226370463,25.07509770657777,25.122601066548153,23714400
2017-01-25,25.431371688842773,25.50941439862299,25.299040536869274,25.305828210105208,18820600
2017-01-26,25.451738357543945,25.553530182380637,25.39744731330613,25.51281448794175,17303400
2017-01-27,25.187084197998047,25.32280667534987,25.112435282210352,25.295663733123696,19901800
2017-01-30,24.725605010986328,25.08527401000566,24.552555595590427,25.07170125303944,26572800
2017-01-31,24.735790252685547,24.776505945250285,24.47451914461151,24.739184089979062,28014800
2017-02-01,24.552560806274414,24.902050958924537,24.39987178829265,24.868120353677394,36848600
2017-02-02,24.69168472290039,24.735796853269022,24.39648551807669,24.593286713785854,25760200
2017-02-03,24.905447006225586,25.03438435310256,24.644175886284508,24.79007983166032,23657200
2017-02-06,24.6950740814209,24.99027582143514,24.62381902460496,24.905448003024798,21043400
2017-02-07,24.345584869384766,24.701862756627733,24.21664751212734,24.586495572774517,28315600
2017-02-08,24.40326690673828,24.457557954734952,23.972342715408235,24.34558460979656,32296800
2017-02-09,24.678110122680664,24.752756428496898,24.549170181633496,24.549170181633496,18523200
2017-02-10,24.864728927612305,25.00384778797667,24.790080035586495,24.87490785129955,20810800
