Price,Close,High,Low,Open,Volume
Ticker,XLE,XLE,XLE,XLE,XLE
Date,,,,,
2017-01-01,25.918582916259766,26.23278833220906,25.737573331107544,25.993719560433334,108720600
2017-01-08,25.402875900268555,25.771727116985755,25.290173533205806,25.747820238438585,109102000
2017-01-15,25.457515716552734,25.621447815125574,25.30041303639804,25.481422589496844,73382600
2017-01-22,25.35163688659668,25.720485325259194,25.064751872466815,25.341388852876978,110154200
2017-01-29,25.06817054748535,25.249180077637593,24.55587824449445,25.235518636879426,140853600
2017-02-05,25.02718734741211,25.167215167222,24.128969073927824,25.06817167152431,120989800
2017-02-12,24.579782485961914,25.191118214836102,24.50122986141586,24.975953802970416,101407200
2017-02-19,24.24509048461914,24.8803332576357,24.122140102380207,24.812028647793554,109459200
2017-02-26,24.586612701416016,24.979370625597756,24.228009679413454,24.268991392983345,157278400
2017-03-05,23.91038703918457,24.73688455508246,23.52787456470105,24.545629620667228,181305400
2017-03-12,23.83867073059082,24.224596680060024,23.43566732790868,23.88648447280281,186380000
2017-03-19,23.55562973022461,24.077868048565406,23.510965680100586,23.90264310821442,127196800
2017-03-26,24.016027450561523,24.314937696056926,23.31513021283633,23.332310107506046,187525200
2017-04-02,24.174072265625,24.56231324099624,23.734294228072198,24.05382086805726,149092000
2017-04-09,23.813312530517578,24.538259951434846,23.758341593208563,24.308064072716466,107644000
2017-04-16,23.29107666015625,23.916386467519043,23.17425915964222,23.806441972420647,142478800
2017-04-23,23.308256149291992,23.86828818620368,23.057446474706765,23.462867330455225,165306000
2017-04-30,23.126157760620117,23.36666313697956,22.617665472378423,23.30138269433746,190956200
2017-05-07,23.27733039855957,23.52814263961346,23.029954659789492,23.122721872469874,141209800
2017-05-14,23.39070701599121,23.662132977513966,22.923442401380232,23.624339323296702,140493200
2017-05-21,22.885658264160156,23.5281480317502,22.737920087496512,23.514404640748488,138870000
2017-05-28,22.363418579101562,22.765405533785387,22.267217469017794,22.765405533785387,130296600
2017-06-04,22.820371627807617,22.89595894719065,22.195061923752192,22.294699515549546,186166800
2017-06-11,22.779146194458008,23.20861725678728,22.397775681406948,23.023085443307036,225784800
2017-06-18,22.271757125854492,22.932507972185636,22.015760645602217,22.88407627698465,178068800
2017-06-25,22.45856285095215,22.603857914731975,22.13337771797026,22.34094379151011,166712800
