Price,Close,High,Low,Open,Volume
Ticker,IYE,IYE,IYE,IYE,IYE
Date,,,,,
2017-01-01,30.095670700073242,30.433179695979074,29.87305797563743,30.232109166399145,6715700
2017-01-08,29.478092193603516,29.894592748196782,29.34883358971886,29.880230376727123,2870200
2017-01-15,29.52835464477539,29.743784705456083,29.3129245840947,29.600166491230183,2122600
2017-01-22,29.391929626464844,29.82278994397927,29.047240824584687,29.377567250635284,2427600
2017-01-29,29.068777084350586,29.305752128145915,28.451208746469774,29.305752128145915,9342800
2017-02-05,28.932336807250977,29.140587091981416,27.948534871528153,29.0687752320697,4937600
2017-02-12,28.386585235595703,29.111870148664195,28.300413719953983,28.882077614057547,2978700
2017-02-19,27.962892532348633,28.724081683114242,27.855178869642092,28.63072765062839,2349200
2017-02-26,28.357864379882812,28.83181184425736,27.970088434664582,28.027535200987725,4371500
2017-03-05,27.58231544494629,28.59483980639242,27.144272505004434,28.3291426625736,4729900
2017-03-12,27.690027236938477,27.92699958485447,27.015009283662245,27.51768146990073,4321900
2017-03-19,26.993457794189453,27.761826814801037,26.95755323739624,27.56075910528536,4564400
2017-03-26,27.833301544189453,28.071623653168956,26.843895766915,26.843895766915,4339000
2017-04-02,27.963306427001953,28.454397757182956,27.486659283584732,27.840532216983235,3963800
2017-04-09,27.501100540161133,28.389397269385753,27.45776798448677,28.158295815682436,2912500
2017-04-16,26.88723373413086,27.638314798952546,26.75001811370914,27.51554060809395,3996300
2017-04-23,26.923336029052734,27.58775457422607,26.627237208634675,27.067775082781356,2881500
2017-04-30,26.72834587097168,26.98833563761912,26.063930027269144,26.916117482415288,4039300
2017-05-07,26.901674270629883,27.183328943007513,26.569466336797095,26.713905407360173,2804800
2017-05-14,27.038896560668945,27.34943967496302,26.45392217486363,27.31333058712699,2110500
2017-05-21,26.360023498535156,27.17610170973755,26.23725210872402,27.17610170973755,1425400
2017-05-28,25.73894691467285,26.23003816205274,25.645061094011457,26.23003816205274,3202900
2017-06-04,26.251697540283203,26.32391844673701,25.529505005420436,25.652279168918966,3883300
2017-06-11,26.280588150024414,26.685016995909358,25.75338788508908,26.425027220336617,5066700
2017-06-18,25.565624237060547,26.28781698098941,25.233413481093788,26.25170513983562,4271200
2017-06-25,25.63783836364746,25.818386521137935,25.334518781437662,25.64505907777073,2717400
2017-07-02,25.3973331451416,26.407123719939534,25.099481229041082,25.840479287176805,2351500
2017-07-09,25.993030548095703,26.03661963647162,25.30288799530878,25.390063400804443,2129500
2017-07-16,25.869539260864258,26.4434499418546,25.716981567311965,25.956714689857435,1865400
2017-07-23,26.341747283935547,26.617806097153217,25.738779854119887,25.905867280966575,2026700
2017-07-30,26.051151275634766,26.545149895715614,25.833211360012363,26.341736906045842,1706700
2017-08-06,25.317420959472656,26.00756644814516,25.302894031138226,25.949450421036936,1456900
2017-08-13,24.721715927124023,25.491773340373314,24.481982823699237,25.38280198438051,2407500
2017-08-20,24.954195022583008,25.055902953302752,24.481992100615503,24.627286373243102,2239600
2017-08-27,25.21571922302246,25.28836773074401,24.634545017536094,24.990515777228673,1432800
2017-09-03,25.484519958496094,25.85501772718226,25.179401703762373,25.281106864921014,1341600
2017-09-10,26.44345474243164,26.581482761000025,25.542632575109376,25.60075138582707,1810600
2017-09-17,26.966508865356445,27.03915737520486,26.37080494088588,26.385334642855565,848200
2017-09-24,27.19170570373535,27.43870500945314,26.901117307153367,27.060941202399093,3258000
2017-10-01,27.30031967163086,27.60896257345468,27.087207494678538,27.241528945590446,1465700
2017-10-08,27.37381362915039,27.675109183809163,27.22683957249556,27.344418257160033,857800
2017-10-15,27.17540168762207,27.57957827983471,26.99168479995294,27.50609264608595,775200
2017-10-22,27.043119430541992,27.270929330959007,26.58750243300459,27.116607851626494,1160700
2017-10-29,27.63836669921875,27.741247699111774,26.741827465927514,26.741827465927514,1255200
2017-11-05,28.057247161865234,28.343845097456644,27.719208714926527,27.719208714926527,1678400
2017-11-12,27.131298065185547,28.079277509371266,26.918188688942983,27.96169885915959,2776100
2017-11-19,27.32971954345703,27.425253097184772,26.94024069077013,27.087214741898144,876300
2017-11-26,28.07928466796875,28.25565408989836,26.99903141977677,27.19009572384506,2350100
2017-12-03,27.866178512573242,28.47611997635934,27.454654443799463,28.042547972974486,1512500
2017-12-10,27.792686462402344,28.22625836578575,27.763291091899138,27.902917700140954,1948100
2017-12-17,29.012557983398438,29.10074126631687,27.851469214535,27.851469214535,2216200
2017-12-24,29.291900634765625,29.46181547658047,29.188471636217756,29.23279834988113,1714700
2017-12-31,30.370500564575195,30.40743809400431,29.351008407045168,29.417497087278708,3476600
2018-01-07,31.308727264404297,31.3382755959214,30.267073192840567,30.36311020203845,2518700
2018-01-14,30.87285804748535,31.4047646572772,30.67339201200611,31.35305155379956,3073400
2018-01-21,31.31610870361328,31.67071398926535,30.924565895776006,30.924565895776006,3179300
2018-01-28,29.23280906677246,31.286566310841277,29.092445315941823,31.138816180768224,3039400
2018-02-04,26.883543014526367,29.218030325563966,25.989641860897564,28.82648745060236,6399900
2018-02-11,27.541025161743164,27.814368919447062,26.883527941065786,27.267684222190464,4708100
2018-02-18,27.851322174072266,27.858708552549345,26.92786986603375,27.555816308238825,1333700
2018-02-25,27.127336502075195,28.272416825710764,26.558489529577542,27.925197848408246,6134800
2018-03-04,27.69617462158203,27.73311213928212,26.96479937125163,26.96479937125163,1412700
2018-03-11,27.459766387939453,27.917800593473732,27.001735000556938,27.69617268462101,1189800
2018-03-18,27.06084442138672,28.168987076272224,26.853989209464387,27.363736634329324,1626600
2018-03-25,27.51462745666504,27.94628633734537,26.9117904188072,27.566724169177185,1122500
2018-04-01,27.455080032348633,28.162110322639553,26.4875662430829,27.39554216360748,3267400
2018-04-08,29.151958465576172,29.26359590383528,27.499743117124137,27.603936545335042,3234900
2018-04-15,29.933414459228516,30.327861814824626,29.077535014720716,29.233825154969217,2891800
2018-04-22,30.13435173034668,30.49158745364988,29.50918850480179,29.881309404791438,2408100
2018-04-29,30.17901039123535,30.454379116763985,29.583617401285185,30.119472511769196,1771900
2018-05-06,31.369796752929688,31.555857225155705,29.72502002076799,30.424609213334616,3046600
2018-05-13,32.002403259277344,32.29265716017039,31.35491356966532,31.473992165904978,2119100
2018-05-20,30.513916015625,32.560581114234,30.2162181383862,32.15124866232367,2851400
2018-05-27,31.280485153198242,31.56329786113563,30.193892695145976,30.29064493400356,2991700
2018-06-03,31.466548919677734,31.689823777216574,30.75952133433057,31.41445221000074,2480900
2018-06-10,30.45438575744629,31.73448309426202,30.432059402660357,31.436787953902357,2577600
2018-06-17,31.057214736938477,31.35491263822291,30.238549766992666,30.379954708621096,3958700
2018-06-24,31.213504791259766,31.518643861852482,30.171567817091823,30.96046242742257,3954700
2018-07-01,31.296432495117188,31.573391266096667,30.720056830059104,31.139237055227802,3424200
2018-07-08,31.51349639892578,32.262035532918794,31.08682932098578,31.476070013316168,2511700
2018-07-15,30.92964744567871,31.318888272131005,30.525435488733887,31.169179822656865,1963600
2018-07-22,31.528472900390625,31.782976363563346,30.73502311054972,30.982039582053748,1654300
2018-07-29,31.056888580322266,31.962620207907676,30.892209064233985,31.753027317763486,2089300
2018-08-05,31.041921615600586,31.573383763625447,30.772447046052648,31.146716646991354,2189300
2018-08-12,29.95654296875,31.094323041330778,29.559818055611927,31.00449626988567,2627600
2018-08-19,30.80988121032715,30.989531920513098,29.941575631239257,29.941575631239257,1851600
2018-08-26,30.749990463256836,31.214083948965342,30.63022145486721,30.899696012843222,2278100
2018-09-02,29.993968963623047,30.922158934724486,29.5673017990101,30.862274421224043,3395500
2018-09-09,30.660160064697266,30.78741319326907,29.86671046652594,30.106242743949355,2040300
2018-09-16,31.2664852142334,31.37128025369888,30.615256857947422,30.73502302525807,1590000
2018-09-23,31.408710479736328,32.09736816742693,31.318886557150947,31.513505531994436,1832300
2018-09-30,32.11103439331055,32.41212353538314,31.704564912932206,31.704564912932206,3440200
2018-10-07,30.387317657470703,32.630423803245996,29.950741377310447,31.922867756103475,5566000
2018-10-14,29.837827682495117,30.537857684456956,29.815246995786552,30.409896631242244,2384000
2018-10-21,27.63987922668457,29.87545566667894,27.18824550535115,29.830294304524838,4353800
2018-10-28,28.061403274536133,28.61088858075069,26.714036532278133,27.805478336028056,4663400
2018-11-04,28.385082244873047,29.19802155920264,27.873232203569255,28.407665806760058,2622500
2018-11-11,27.767847061157227,28.663585915645925,26.683931032523414,28.550676739759236,4209700
2018-11-18,26.375308990478516,27.843113537007675,26.194654930478475,27.511914905574077,2927100
2018-11-25,27.20330047607422,27.534499115419212,26.5032706428755,26.608650983976563,3338100
2018-12-02,26.367788314819336,27.993663870666207,25.92368327139173,27.828067375276085,4097700
2018-12-09,25.434410095214844,26.53338063226658,25.329029752127553,26.19465604991529,5300900
2018-12-16,22.95796775817871,25.419363334525205,22.77731506941474,25.231183270933574,9063400
2018-12-23,23.481184005737305,23.898055479787228,21.972870529705933,22.829350949304356,7672200
2018-12-30,24.76211166381836,24.79243021883697,23.147687642120754,23.670669705177318,4565900
2019-01-06,25.65648078918457,25.83838917117942,24.618095180275986,24.875797034822895,3226000
2019-01-13,26.40685272216797,26.422011997145816,25.391204429340892,25.406363704318736,2045600
2019-01-20,26.020313262939453,26.16432210426797,25.330578946144616,26.118844258478095,1885600
2019-01-27,26.77066993713379,26.93741909104369,25.45942284945649,25.671646942551696,3204200
2019-02-03,25.921768188476562,26.92225723335319,25.489738959613298,26.61149931625266,3366700
2019-02-10,27.30123519897461,27.30123519897461,25.73986425817256,25.792920285600804,2899600
2019-02-17,27.126914978027344,27.619578632570224,26.9601657671748,27.157233542061878,1780100
2019-02-24,27.36186981201172,27.42250692499138,26.717616388954582,27.051111836332666,2009100
