Price,Close,High,Low,Open,Volume
Ticker,IXC,IXC,IXC,IXC,IXC
Date,,,,,
2017-01-01,24.013301849365234,24.183947824642786,23.80852719980236,23.924565213142643,862000
2017-01-08,23.753915786743164,23.95869040655506,23.501360509103506,23.79487175224577,2749200
2017-01-15,23.63787269592285,23.89725260998715,23.42627082553882,23.719782005424737,480600
2017-01-22,23.521835327148438,23.904083163349444,23.351189390177513,23.590095264247022,746000
2017-01-29,23.30341148376465,23.38532081409026,22.88021023925654,23.38532081409026,805900
2017-02-05,23.15323829650879,23.282930868450755,22.409224548990114,23.282930868450755,2183400
2017-02-12,22.825599670410156,23.276104841410014,22.76416702873516,23.187370828651968,1279400
2017-02-19,22.545740127563477,23.098633895050853,22.477482795017035,22.982593305101503,731100
2017-02-26,22.805124282836914,23.02355088697536,22.538917021783842,22.538917021783842,1517100
2017-03-05,22.37509536743164,22.9143371759593,21.97237083501674,22.723214551711713,1147700
2017-03-12,22.53891372680664,22.68225567659528,21.938239351313605,22.354615818285478,1064300
2017-03-19,22.22492790222168,22.634477111876286,22.20444861904369,22.4501791863766,829500
2017-03-26,22.66178321838379,22.873382534939278,22.03380475348374,22.03380475348374,800800
2017-04-02,22.873380661010742,23.11911123132462,22.402398803809408,22.675433349458253,667300
2017-04-09,22.545740127563477,23.13276256132407,22.511611461290258,22.91433597255506,703700
2017-04-16,22.088409423828125,22.67543183507341,21.97236883832953,22.641300566258966,1244800
2017-04-23,22.17714500427246,22.648126808112,21.965543125176378,22.3136596577795,861700
2017-04-30,22.24540901184082,22.24540901184082,21.719819105671476,22.16349967436729,1023700
2017-05-07,22.409225463867188,22.552567424533848,22.122538938683537,22.218100245794645,1468100
2017-05-14,22.586692810058594,22.81194405783808,22.149839695946905,22.73686204447822,497000
2017-05-21,22.143014907836914,22.70273334913071,22.088409564316915,22.70273334913071,379500
2017-05-28,21.774417877197266,22.129360380886094,21.678856584118538,22.08840702890947,439500
2017-06-04,21.972370147705078,22.006501418553466,21.562820936028245,21.747118862437937,484700
2017-06-11,21.958717346191406,22.24540386681888,21.57647212382183,22.115713895493528,524300
2017-06-18,20.99627685546875,22.006501821358178,20.798326937866527,21.992849833539015,1354400
2017-06-25,21.53990936279297,21.72033269124403,21.283150847774433,21.449696374981244,1049900
2017-07-02,21.24845314025879,21.914635210867097,21.05414937453831,21.588483737580045,933600
2017-07-09,21.82442283630371,21.852179759875987,21.185997711108445,21.192937272898035,881700
2017-07-16,21.78972816467285,22.17833441573935,21.65094087965652,21.78972816467285,731000
2017-07-23,22.219970703125,22.337939293991585,21.706454994208823,21.81054578376453,800600
2017-07-30,22.275484085083008,22.518364794893678,22.143636372103963,22.275484085083008,839800
2017-08-06,21.727272033691406,22.275484223082085,21.727272033691406,22.2199703714947,397200
2017-08-13,21.366426467895508,21.866063100837795,21.199879599995082,21.80360835627172,1090200
2017-08-20,21.650936126708984,21.720329092190443,21.220692593359672,21.34560204896386,534700
2017-08-27,21.803606033325195,21.879939896014786,21.428877605852133,21.671756995112133,497300
2017-09-03,22.185270309448242,22.38651230269499,21.789724561009766,21.907694461735808,433800
2017-09-10,22.768184661865234,22.844515879507583,22.206092005006425,22.240788494329756,642800
2017-09-17,23.27475929260254,23.330273142446913,22.76124228388764,22.775121408141803,974700
2017-09-24,23.587032318115234,23.670304414165127,23.316393373401727,23.316393373401727,2223400
2017-10-01,23.36496925354004,23.642546439812353,23.288638042128778,23.413547511234096,2071900
2017-10-08,23.503755569458008,23.704998877648876,23.378846112454845,23.392725235140972,976800
2017-10-15,23.399667739868164,23.68418315669886,23.316392997986863,23.5939701765802,740300
2017-10-22,23.37190818786621,23.49681764654308,23.0388171804519,23.399666433610406,467000
2017-10-29,23.92012596130371,23.975639815674413,23.163730834398905,23.163730834398905,701700
2017-11-05,24.225452423095703,24.47527132015891,23.99645353223563,24.017270891266968,757900
2017-11-12,23.434368133544922,24.176884165863388,23.330276012419954,24.093612057266977,1255300
2017-11-19,23.774396896362305,23.80215514763365,23.323337225479406,23.43436758339224,1657800
2017-11-26,24.190757751464844,24.29484720157781,23.476000134768864,23.718878165537788,1430500
2017-12-03,23.989513397216797,24.39199999887505,23.725815370170764,24.225453179906008,1136100
2017-12-10,23.968704223632812,24.280977961369054,23.961763336587126,24.045038098098647,596900
2017-12-17,24.42670249938965,24.48221635460983,24.010336672961895,24.065853175354608,2301400
2017-12-24,25.068971633911133,25.210007177103574,24.836265274168458,24.89267787742789,502000
2017-12-31,26.01390266418457,26.0491608725797,25.125383438494413,25.19589985528468,1235400
2018-01-07,26.712024688720703,26.719075253771123,25.92928015672111,25.957487796980054,1157000
2018-01-14,26.331233978271484,26.73318350346236,26.211352832321552,26.73318350346236,3586400
2018-01-21,26.824859619140625,27.078723068222292,26.408806230929965,26.41585679783586,1179100
2018-01-28,25.224109649658203,26.747287516505075,25.146539970554805,26.719079871371274,1371600
2018-02-04,23.36244773864746,25.097177536269605,22.629065117041183,24.913833225882563,2696000
2018-02-11,23.975948333740234,24.159292637385505,23.397705089128817,23.623360858244055,1545300
2018-02-18,24.229814529418945,24.23686509612592,23.58810535791351,23.990054910942778,733800
2018-02-25,23.538740158081055,24.490725247335472,23.172048867915873,24.328535334575108,1241800
2018-03-04,23.926586151123047,24.039414034967436,23.390651685340508,23.390651685340508,1224800
2018-03-11,23.757343292236328,24.15929280183569,23.41885963625944,23.968897930997237,524200
2018-03-18,23.55989646911621,24.29327910932919,23.320136863278474,23.672724360685198,468200
2018-03-25,23.96184730529785,24.201606924186674,23.496431890987694,23.933639658362868,969100
2018-04-01,24.243913650512695,24.62470604950401,23.228460079792534,23.849014740784995,964900
2018-04-08,25.393352508544922,25.506180409573165,24.265073498262506,24.392005223172948,3693100
2018-04-15,25.99275016784668,26.331233835112975,25.315782833314092,25.442714544792587,2386400
2018-04-22,26.119688034057617,26.303032388268445,25.69658133275388,25.908136028420596,847700
2018-04-29,26.176090240478516,26.3030219314045,25.738882577304917,26.05621180461988,1391000
2018-05-06,27.12102699279785,27.262062515922732,25.781196248183626,26.34533565065429,9635500
2018-05-13,27.530031204223633,27.762737543224727,27.163339900618904,27.255013399027337,1863600
2018-05-20,26.01390266418457,27.854409656716534,25.837608932180032,27.71337413310713,1597100
2018-05-27,26.535734176635742,26.683820270835323,25.62605784364581,25.68952369687834,2473000
2018-06-03,26.740234375,26.888323167573624,26.197251999003445,26.592148272455482,3358400
2018-06-10,25.964542388916016,27.008201030102075,25.929284178138392,26.719079397679106,492900
2018-06-17,25.950441360473633,26.267770671694603,25.26642338965214,25.84466671675287,905400
2018-06-24,26.71170997619629,26.890359716785657,25.68268572577516,26.190053060792778,2222000
2018-07-01,26.77602195739746,26.90464997892691,26.218632955443695,26.50447360905991,560300
2018-07-08,26.876070022583008,27.490625626097437,26.561644703959452,26.954676352238895,844800
2018-07-15,26.45444679260254,26.633096485103113,26.07571031681427,26.618804182585713,1560000
2018-07-22,26.876070022583008,27.004698066387377,26.32582844097076,26.490185891169904,840700
2018-07-29,26.561641693115234,27.261951063769658,26.375847165335404,27.076153810011167,538600
2018-08-05,26.31867790222168,27.04042156729539,26.132880667979638,26.561638903036325,2108600
2018-08-12,25.55405044555664,26.368695321376013,25.203898579877116,26.32581841444512,1201200
2018-08-19,26.29009437561035,26.42586718624128,25.618369660119946,25.618369660119946,1509600
2018-08-26,26.147172927856445,26.65453747453337,26.05427431089444,26.447303146686725,3842700
2018-09-02,25.482595443725586,26.204339098706008,25.21819462667078,26.204339098706008,2926900
2018-09-09,26.075714111328125,26.16861000224241,25.41828172974851,25.568346839051618,1897600
2018-09-16,26.640249252319336,26.754584980724957,26.07571812667964,26.16861403189879,710300
2018-09-23,26.954668045043945,27.333404542867406,26.90464634631172,26.947520530380405,1138800
2018-09-30,27.240507125854492,27.583514243301153,27.119026631040953,27.13331893501518,870200
2018-10-07,25.947084426879883,27.54778427510439,25.618366894245714,26.983250546731178,6308800
2018-10-14,25.654098510742188,26.190047621195202,25.59692929715769,26.00425040302373,1066200
2018-10-21,24.1534423828125,25.66124650471158,23.738976436467915,25.632661894348924,1140600
2018-10-28,24.382112503051758,24.782288848681286,23.51744853090162,24.353530620204058,1959000
2018-11-04,24.596492767333984,25.311091665527,24.246340833767345,24.67509908229177,1026400
2018-11-11,24.260631561279297,24.725119179313957,23.46742639970737,24.69653729698843,1372400
2018-11-18,23.031522750854492,24.239193938344062,22.995793350226474,24.117713431013097,1080700
2018-11-25,23.731828689575195,23.91047841363278,23.167294907318386,23.295922926718127,6841200
2018-12-02,23.110130310058594,24.41070018987317,22.72424622018517,24.296364466130527,2211600
2018-12-09,22.552738189697266,23.27448315544377,22.40981924468124,22.960060658615074,2166000
2018-12-16,20.50184440612793,22.624202812375366,20.40179962556814,22.54559649114753,7914200
2018-12-23,21.27960205078125,21.555959906471298,20.137805452545745,20.828700785339212,3236000
2018-12-30,22.355945587158203,22.37049110273439,21.01778867115633,21.468689944061257,2546000
2019-01-06,22.966840744018555,23.15592826347909,22.261399964872233,22.41412369955004,1289000
2019-01-13,23.46865463256836,23.483200149428928,22.748668193612357,22.748668193612357,3639400
