Date,Close,High,Low,Open,Volume
2017-01-03,30.217741012573242,30.433171118443035,29.87304955597067,30.232100645534462,4589600
2017-01-04,30.174659729003906,30.28237343309072,30.059763467705533,30.239289047193175,824800
2017-01-05,30.06694793701172,30.311102872460054,29.937689280636523,30.253656102595173,943500
2017-01-06,30.09565544128418,30.181826916361125,29.887405198784908,30.181826916361125,357800
2017-01-09,29.621713638305664,29.894593221868327,29.60017145043098,29.880230850171102,633500
2017-01-10,29.370384216308594,29.67198585767442,29.3488392852519,29.60017672573288,478700
2017-01-11,29.693523406982422,29.743790339351126,29.348834696736027,29.4852758611731,817100
2017-01-12,29.542734146118164,29.873060613343462,29.456562619742748,29.858700975067087,488500
2017-01-13,29.478103637695312,29.592999914715737,29.43501924590223,29.470923818844238,452400
2017-01-17,29.671979904174805,29.74378902170829,29.557083672515883,29.600170786641318,586100
2017-01-18,29.564271926879883,29.66480855520145,29.470920595310105,29.51400498239061,607500
2017-01-19,29.341655731201172,29.571448211361904,29.31293098634547,29.499639088565093,572000
2017-01-20,29.528366088867188,29.67198709809707,29.42065238645196,29.571453213439025,357000
2017-01-23,29.16213035583496,29.420647582366996,29.047234115080997,29.37756046483084,636300
2017-01-24,29.485280990600586,29.61453962184735,29.248305920200576,29.312935235823957,454100
2017-01-25,29.68634605407715,29.772517553953833,29.521182871254094,29.542725061387618,481000
2017-01-26,29.693523406982422,29.822782015742618,29.628894102602327,29.786877455385312,320300
2017-01-27,29.391935348510742,29.54273621506452,29.298581257115902,29.485289439905586,535900
2017-01-30,28.824623107910156,29.305753027035912,28.6522801065387,29.305753027035912,846800
2017-01-31,28.824623107910156,28.917977164936218,28.55892604951264,28.882072601262383,964200
2017-02-01,28.616369247436523,29.032869804454833,28.451206083587213,28.946698314477427,3639200
2017-02-02,28.80307960510254,28.853346539823914,28.465570695394028,28.709725552330347,2998100
2017-02-03,29.06877326965332,29.198031869425876,28.75280932539939,28.85334318314645,894500
2017-02-06,28.781539916992188,29.140591047258,28.71691060397063,29.0687791775992,631800
2017-02-07,28.372211456298828,28.79589178531947,28.242955604458793,28.688178118895774,787100
2017-02-08,28.415302276611328,28.458389392411814,27.948534776470975,28.228596920160598,917500
2017-02-09,28.681007385253906,28.767181641120512,28.544568922479787,28.58047349275265,587300
2017-02-10,28.93234634399414,29.075967371815892,28.838992265008514,28.946708720710642,2013900
2017-02-13,28.968250274658203,28.982612651056673,28.81026687361824,28.882078755610586,600100
