Date,Last Price
11/13/2017,57.31
11/10/2017,57.15
11/9/2017,57.59
11/8/2017,57.16
11/7/2017,57.63
11/6/2017,57.8
11/3/2017,56.05
11/2/2017,54.94
11/1/2017,54.98
10/31/2017,55.02
10/30/2017,54.74
10/27/2017,54.41
10/26/2017,52.97
10/25/2017,51.2
10/24/2017,51.64
10/23/2017,51.59
10/20/2017,52.04
10/19/2017,51.8
10/18/2017,52.82
10/17/2017,52.41
10/16/2017,52.15
10/13/2017,51.62
10/12/2017,50.73
10/11/2017,51.44
10/10/2017,50.92
10/9/2017,49.53
10/6/2017,49.36
10/5/2017,50.77
10/4/2017,49.92
10/3/2017,50.08
10/2/2017,50.2
9/29/2017,51.36
9/28/2017,51.29
9/27/2017,52
9/26/2017,51.67
9/25/2017,50.83
9/22/2017,49.22
9/21/2017,49.05
9/20/2017,49.5
9/19/2017,48.54
9/18/2017,49.13
9/15/2017,48.88
9/14/2017,48.99
9/13/2017,48.49
9/12/2017,47.5
9/11/2017,47.5
9/8/2017,46.43
9/7/2017,48.35
9/6/2017,48.58
9/5/2017,48.05
9/1/2017,45.87
8/31/2017,46.12
8/30/2017,45
8/29/2017,45.38
8/28/2017,45.7
8/25/2017,47.32
8/24/2017,46.87
8/23/2017,48.14
8/22/2017,48.11
8/21/2017,47.96
8/18/2017,49.23
8/17/2017,47.63
8/16/2017,46.89
8/15/2017,47.5
8/14/2017,47.46
8/11/2017,48.43
8/10/2017,48.41
8/9/2017,49.25
8/8/2017,48.59
8/7/2017,48.74
8/4/2017,48.96
8/3/2017,48.19
8/2/2017,48.59
8/1/2017,48.13
7/31/2017,49.15
7/28/2017,48.81
7/27/2017,48.21
7/26/2017,47.89
7/25/2017,47.07
7/24/2017,45.47
7/21/2017,44.77
7/20/2017,45.83
7/19/2017,46.09
7/18/2017,45.45
7/17/2017,45.07
7/14/2017,45.28
7/13/2017,44.92
7/12/2017,44.35
7/11/2017,44.03
7/10/2017,43.51
7/7/2017,43.39
7/6/2017,44.57
7/5/2017,44.31
6/30/2017,45.28
6/29/2017,44.28
6/28/2017,44.05
6/27/2017,43.46
6/26/2017,42.61
6/23/2017,41.89
6/22/2017,41.69
6/21/2017,41.54
6/20/2017,42.6
6/19/2017,43.5
6/16/2017,43.95
6/15/2017,43.72
6/14/2017,44.14
6/13/2017,45.94
6/12/2017,45.62
6/9/2017,45.3
6/8/2017,45.04
6/7/2017,45.23
6/6/2017,47.61
6/5/2017,46.84
6/2/2017,47.18
6/1/2017,47.96
5/31/2017,47.98
5/30/2017,49.3
5/26/2017,49.31
5/25/2017,47.86
5/24/2017,50.36
5/23/2017,50.58
5/22/2017,50.4
5/19/2017,50.26
5/18/2017,49.32
5/17/2017,48.91
5/16/2017,48.4
5/15/2017,48.52
5/12/2017,47.46
5/11/2017,47.43
5/10/2017,46.85
5/9/2017,45.41
5/8/2017,45.97
5/5/2017,45.72
5/4/2017,45.11
5/3/2017,47.13
5/2/2017,46.98
5/1/2017,48.15
4/28/2017,48.64
4/27/2017,48.28
4/26/2017,48.73
4/25/2017,48.41
4/24/2017,48.14
4/21/2017,48.67
4/20/2017,49.61
4/19/2017,49.62
4/18/2017,51.24
4/17/2017,51.31
4/13/2017,51.86
4/12/2017,51.8
4/11/2017,52.14
4/10/2017,52
4/7/2017,51.21
4/6/2017,50.56
4/5/2017,49.88
4/4/2017,49.52
4/3/2017,48.95
3/31/2017,49.66
3/30/2017,49.54
3/29/2017,49.03
3/28/2017,47.84
3/27/2017,46.83
3/24/2017,45.48
3/23/2017,45.34
3/22/2017,45.61
3/21/2017,45.84
3/20/2017,47.47
3/17/2017,47.73
3/16/2017,47.99
3/15/2017,48.16
3/14/2017,46.99
3/13/2017,47.82
3/10/2017,47.96
3/9/2017,48.78
3/8/2017,49.73
3/7/2017,52.6
3/6/2017,52.96
3/3/2017,53.01
3/2/2017,52.3
3/1/2017,53.54
2/28/2017,53.69
2/27/2017,53.8
2/24/2017,52.77
2/23/2017,53.3
2/22/2017,52.41
2/21/2017,53.68
2/17/2017,53.23
2/16/2017,53.63
2/15/2017,53.68
2/14/2017,53.9
2/13/2017,53.63
2/10/2017,54.69
2/9/2017,53.79
2/8/2017,53.06
2/7/2017,52.89
2/6/2017,53.67
2/3/2017,54.47
2/2/2017,54.24
2/1/2017,54.6
1/31/2017,53.6
1/30/2017,53.38
1/27/2017,54.07
1/26/2017,54.65
1/25/2017,52.72
1/24/2017,52.99
1/23/2017,52.54
1/20/2017,53.56
1/19/2017,52.55
1/18/2017,52.3
1/17/2017,53.34
1/13/2017,53.02
1/12/2017,53.82
1/11/2017,53.14
1/10/2017,51.68
1/9/2017,52.68
1/6/2017,54.73
1/5/2017,54.66
1/4/2017,54.26
1/3/2017,53.43
